"id","memberID","img","groupID","selection_class","agenttype1","agenttype2","gender","last_name","first_name","other_name","birthday","birth_location_map","deathday","death_location","workplace","knows","shortbio","data_evaluation","authority_record","authority_organization","birth_location"
"494","ScD1764",NULL,NULL,"2","1","3","2","Schlegel","Dorothea, von",NULL,"1764-01-01 00:00:00",NULL,"1839-01-01 00:00:00","Frankfurt, Germany","Berlin, Germany",NULL,"She was a German novelist and translator.","4","95307649","0",NULL
"495","ScScC1763",NULL,NULL,"3","1","5","2","Schlege-Schelling","Caroline","born Michaelis.","1763-01-01 00:00:00",NULL,"1809-01-01 00:00:00","Maulbronn, Germany","Göttingen, Germany",NULL,"She was a noted German intellectual. (Wikipedia)","4","98185204","0","her Rousseau interpretation claims for “romantic passion” as a motor for liberation- she is an exception with her rejection of the Tugenddiskurs "
"496","ScF1768",NULL,NULL,"2","1","3","1","Schleiermacher","Friedrich",NULL,"1768-01-01 00:00:00",NULL,"1834-01-01 00:00:00",NULL,NULL,NULL,"Professor Theologie","1",NULL,NULL,NULL
"497","ScAL1735",NULL,NULL,"3","1","5","1","Schlözer","August Ludwig",NULL,"1735-01-01 00:00:00",NULL,"1809-01-01 00:00:00",NULL,NULL,NULL,"Göttinger Historikerschule –Vorstellung seiner Universalgeschichte (1772, 1773), Allgemeine Nordische Geschichte - general method „historical-critical“ requires written text and draws the line between prehistory and history for countries, parallel development of writing culture and Christianization (link between education and theology-TH) (Tuchtenhagen, 2011) (p. 19)","1",NULL,NULL,NULL
"498","ScL1781",NULL,NULL,"2","1","1","1","Schnell","(Johann) Ludwig",NULL,"1781-01-01 00:00:00",NULL,"1859-01-01 00:00:00",NULL,"Burgdorf",NULL,"Gebrüder in der Revolution von Olten","4","88235855","0",NULL
"499","ScJ1793",NULL,NULL,"2","1","2","1","Schnell","Johann (Hans)",NULL,"1793-01-01 00:00:00",NULL,"1865-01-01 00:00:00",NULL,"Burgdorf",NULL,"Gebrüder in der Revolution von Olten","4","88235608","0",NULL
"500","ScK 1786",NULL,NULL,"2","1","2","1","Schnell","Karl",NULL,"1786-01-01 00:00:00",NULL,"1844-01-01 00:00:00",NULL,"Burgdorf",NULL,"Gebrüder in der Revolution von Olten","4","77078004","0",NULL
"501","ScH1819",NULL,NULL,"1","1","2","1","Schnurrenberger","Heinrich",NULL,"1819-01-01 00:00:00",NULL,"1839-01-01 00:00:00",NULL,NULL,NULL,"Sohn armer, alter Eltern","1",NULL,NULL,"Sternenberg/Zürich"
"502","ScBuAxxxx",NULL,NULL,"3","1","5","1","Schnyder Burghartz ","Albert",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"model of consensus…","1",NULL,NULL,NULL
"503","Scxxxx",NULL,NULL,"2","1","5","1","Schodoler",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
"504","ScJH1766",NULL,NULL,"3","1","5","2","Schopenhauer","Johanna (Henriette) ",NULL,"1766-01-01 00:00:00",NULL,"1839-01-01 00:00:00","na","na",NULL,"Jugend Leben und Wanderbilder in 24 volumes published by Brockhaus (1830) – a  Salonnière (=entertains/organizes a literary salon) – justifies the beginning (French) revolution as a reaction to “feudal despotism” and effort of human self-perfectionism (Vahsen, 2000) (p.49) – justifies the murder as reaction to oppression","2","na","0",NULL
"505","ScH1470§",NULL,NULL,"3","1","5","1","Schriber","Hans",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"wrote Das weisse Buch von Sarnen 1470- without exact date ","1",NULL,NULL,NULL
"506","ScFxxxx",NULL,NULL,"2","1","6","1","Schulthess","Friedrich   ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
"507","ScLxxxx",NULL,NULL,"2","1","3","1","Schulthess","L.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
"508","ScWoB1745",NULL,NULL,"4","1","4","2","Schulthess-Wolf ","Barbara",NULL,"1745-01-01 00:00:00",NULL,"1818-01-01 00:00:00","Zürich, Switzerland","Zürich, Switzerland",NULL,"Biographer","1",NULL,NULL,NULL
"510","ScJG1776",NULL,NULL,"2","1","2","1","Schumacher","Joseph Gaspard",NULL,"1776-01-01 00:00:00",NULL,"1847-01-01 00:00:00","Orléans, France","Schüpfheim, Luzern",NULL,"Swiss military in Napolenonic services during the Russian Campaign.","4","232755977","0",NULL
"511","ScKLxxxx",NULL,NULL,"2","1","3","1","Schuster","Karl Ludwig",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
"512","ScRxxxx",NULL,NULL,"2","1","3","1","Schwarzenbach","Robert",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Seidenfabrikant auf dem Land mit Söhnen.","1",NULL,NULL,NULL
"513","ScT1887",NULL,NULL,"3","1","5","1","Schwegler","Theodor",NULL,"1887-01-01 00:00:00",NULL,"1967-01-01 00:00:00",NULL,NULL,NULL,"Geschichte der Katholischen Kirche in der Schweiz (1935) retrospective “providential character” of events and the succeding modern Nation-state (Metzger, 2011) (p. 174) – principle of “cuius regio, eius religio”","1",NULL,NULL,NULL
"514","ScA1808",NULL,NULL,"2","1","3","1","Schweizer","Alexander",NULL,"1808-01-01 00:00:00",NULL,NULL,NULL,NULL,NULL,"Theologieprofessor","1",NULL,NULL,"Murten/Zürich"
"515","Sc20000",NULL,NULL,"2","1","6","1","Schweizer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gichteler (Neugläubiger), war er der Postdirektor bei Weiss erwähnt?","2","na","0","Kopigen"
"516","SeJP1803",NULL,NULL,"5","1","6","1","Segesser (von Brunegg)-Arnold","Josef Plazid",NULL,"1803-01-01 00:00:00",NULL,"1878-01-01 00:00:00",NULL,NULL,NULL,"Brother of Xaver and Eduard Segesser. Teacher of arts (Zeichenlehrer), architect, building inspector, Grand Councillor.","2","na","0",NULL
"517","SeE1811",NULL,NULL,"5","1","6","1","Segesser (von Brunegg)-von Vivis","Eduard",NULL,"1811-01-01 00:00:00",NULL,"1868-01-01 00:00:00",NULL,NULL,NULL,"coronel. owner of the Schweizerhof. Brother of Xaver and Josef Plazid","2","na","0",NULL
"518","SeJX1767",NULL,NULL,"5","1","6","1","Segesser (von Brunegg)","Josef Xaver",NULL,"1767-01-01 00:00:00",NULL,"1811-01-01 00:00:00",NULL,NULL,NULL,"coronole of a Swiss Regiment, died December 1811 in Marsaille.","2","na","0",NULL
"519","SeJFL1780",NULL,NULL,"5","1","2","1","Segesser (von Brunegg)","Josef Franz Lorenz",NULL,"1780-01-01 00:00:00",NULL,"1849-01-01 00:00:00","Luzern, Switzerland","Luzern, Switzerland",NULL,"Son of Josef Aurelian Segesser","4","1051790840","0",NULL
"520","SeX1814",NULL,NULL,"5","1","2","1","Segesser (von Brunegg)","Xaver",NULL,"1814-01-01 00:00:00",NULL,"1874-01-01 00:00:00","Luzern, Switzerland","Luzern, Switzerland",NULL,"Son of Josef Franz Segesser","4","1051790921","0",NULL
"521","SePA1817",NULL,NULL,"2","1","3","1","Segesser (von Brunegg)","Philipp Anton, von",NULL,"1817-01-01 00:00:00",NULL,"1888-01-01 00:00:00","Luzern, Switzerland","Luzern, Switzerland",NULL,"Führer der kath.-konservativen","4","17239703","0",NULL
"522","SeG1803",NULL,NULL,"2","1","2","1","Semper","Gottfried",NULL,"1803-01-01 00:00:00",NULL,"1879-01-01 00:00:00","Rom, Italy","Altona (today Hamburg), Germany",NULL,"Originally Danish, later German architect.","4","44372667","0",NULL
"523","SeH1827",NULL,NULL,"1","1","2","1","Senn","Heinrich",NULL,"1827-01-01 00:00:00",NULL,"1915-01-01 00:00:00",NULL,NULL,NULL,NULL,"1",NULL,NULL,"Fischental"
"524","SeJ1824",NULL,NULL,"1","1","2","1","Senn","Jakob",NULL,"1824-01-01 00:00:00",NULL,"1879-01-01 00:00:00",NULL,NULL,NULL,"Sohn von Kleinbauern, Volksdichter","1",NULL,NULL,"Fischental"
"525","ShP1792",NULL,NULL,"2","1","2","1","Shelley","Percy",NULL,"1792-01-01 00:00:00",NULL,"1822-01-01 00:00:00",NULL,NULL,NULL,"Schwärmte für die Schweiz","1",NULL,NULL,NULL
"526","ZaScK0000",NULL,NULL,"5","1","2","2","Zahn-Schlatter","Cleophea","Kleophea",NULL,NULL,NULL,NULL,NULL,NULL,"friend of Meta Heusser-Schweizer","2","na","0",NULL
"527","Si0000",NULL,NULL,"2","1","3","1","Siber",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Seidenfabrikant in Zürich","2","na","0",NULL
"528","SiMueJ0000",NULL,NULL,"5","1","2","2","Siegwart-Müller","Josephine",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","na","0",NULL
"529","SiAe0000",NULL,NULL,"5","1","2","1","Siegwart ","Alfred",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Son of Constantin Siegwart-Müller","2","na","0",NULL
"530","RaJJW1766",NULL,NULL,"5","1","2","1","Radetzky von Radetz","Johann Josef Wenzel, Graf","Johann Josef (Joseph) Wenzel (Anton Fran","1766-01-01 00:00:00",NULL,"1858-01-01 00:00:00","Milan, Italy","Sedlčany, Czech Republic",NULL,"[He] was a Czech nobleman and Austrian general, immortalised by Johann Strauss I's Radetzky March (Wikipedia).","1",NULL,NULL,NULL
"531","SiJE1834",NULL,NULL,"5","1","2","1","Siegwart ","Josef Ernst",NULL,"1834-01-01 00:00:00",NULL,"1913-01-01 00:00:00",NULL,NULL,NULL,"Son of Constantin Siegwart-Müller (unclear if 2nd or 3rd; see: Der Geschichtsfreund : Mitteilungen des Historischen Vereins Zentralschweiz 1913 and Elisabeth Rüf 1952), Ingenieur, Bienenzüchter","2","na","0","Altdorf"
"532","SiMueC1801",NULL,NULL,"2","1","4","1","Siegwart-Müller","Constantin","Konstantin","1801-01-01 00:00:00",NULL,"1869-01-01 00:00:00","Altdorf, Uri","Lodrino, Ticino, Switzerland",NULL,"früher liberaler, mit Jorio und Leu Ultra, plant territoriale Änderungen in der CH","4","62324268
","0","Uri"
"533","Si1867",NULL,NULL,"2","1","3","1","Sigfrid","Emil ",NULL,"1867-01-01 00:00:00",NULL,NULL,NULL,NULL,NULL,NULL,"2","na","0",NULL
"534","SiG1960",NULL,NULL,"3","1","5","1","Signori","Gabriela",NULL,"1960-01-01 00:00:00",NULL,NULL,NULL,NULL,NULL,"Schweizer Mediävistin","1",NULL,NULL,NULL
"536","SiJN0000",NULL,NULL,"2","1","6","1","Simon","J. N.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","na","0",NULL
"537","SnL1785",NULL,NULL,"2","1","3","1","Snell","Ludwig",NULL,"1785-01-01 00:00:00",NULL,"1854-01-01 00:00:00","Küssnacht, Zürich, Switzerland","Idstein, Hesse",NULL,"Schrieb das Memorial am Tag von Uster 1830. Politscher Flüchtling aus Deutschland in Zürich, Broder von Wilhelm","4","15546555","0",NULL
"538","SnW1789",NULL,NULL,"2","1","3","1","Snell","Wilhelm",NULL,"1789-01-01 00:00:00",NULL,"1851-01-01 00:00:00",NULL,NULL,NULL,"Jurist, Politscher Flüchtling aus Deutschland in Zürich","1",NULL,NULL,NULL
"539","SpO1880",NULL,NULL,"3","1","5","1","Spengler","Oswald",NULL,"1880-01-01 00:00:00",NULL,"1936-01-01 00:00:00",NULL,NULL,NULL," “universal structure” in the history of “cultural philosophy” (Tuchtenhagen, 2011) (p. 9)","1",NULL,NULL,NULL
"540","SpHH1812",NULL,NULL,"1","1","3","1","Spöndli","Hans Heinrich",NULL,"1812-01-01 00:00:00",NULL,"1872-01-01 00:00:00",NULL,NULL,NULL,"Fürsprecher","1",NULL,NULL,"Zürich"
"541","SpS1750*",NULL,NULL,"1","1","2","1","Spöndli","Sigmund",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
"542","SpHR1818",NULL,NULL,"1","1","2","1","Spörri","Hans Rudolf",NULL,"1818-01-01 00:00:00",NULL,"1839-01-01 00:00:00",NULL,NULL,NULL,"Sohn von Heinrich Spörri, Eltern lebten getrennt","1",NULL,NULL,"Bauma (ZH)"
"543","SpJJ1819",NULL,NULL,"1","1","2","1","Spörri","Johan Jakob",NULL,"1819-01-01 00:00:00",NULL,NULL,NULL,NULL,NULL,"Baumwollweber, arm","1",NULL,NULL,"Fischental"
"544","SpF1773",NULL,NULL,"2","1","2","1","Sprünglin","Frédéric","Emmanuel Frédéric Sprungli","1773-01-01 00:00:00",NULL,NULL,NULL,NULL,NULL,NULL,"2","na","0",NULL
"545","SpJJ1827",NULL,NULL,"2","1","2","1","Spyri","Johanna",NULL,"1827-01-01 00:00:00",NULL,"1901-01-01 00:00:00",NULL,NULL,NULL,"Schriftstellerin ","1",NULL,NULL,NULL
"546","StPxxxx",NULL,NULL,"3","1","5","1","Stadler","Peter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"resuming history of Swiss historiography of the second half of the 20th Century (Stadler, 1991) question about cantonal differences in historiography (identity and historiography) Hans von Greyerz in the case of Bern, problems of periodisation 
“Verwissenschaftlichung der Historie” due to the foundation of universities Zürich and Bern (the first ones after Basel) see Eduard Fueter’s Geschichte der gesamtschweizerischen historischen Organisation
","1",NULL,NULL,NULL
"547","StA1926",NULL,NULL,"3","1","5","1","Staehelin","Andreas  ",NULL,"1926-01-01 00:00:00",NULL,"2002-01-01 00:00:00",NULL,NULL,NULL,"Schweizer Historiker und Archivar","1",NULL,NULL,NULL
"548","StF 1873",NULL,NULL,"3","1","5","1","Staehelin","Felix",NULL,"1873-01-01 00:00:00",NULL,"1952-01-01 00:00:00",NULL,NULL,NULL,"Schweizer Althistoriker","1",NULL,NULL,NULL
"549","StE1300",NULL,NULL,"4","1","4","2","Stagel","Elsbeth","Elisabeth","1300-01-01 00:00:00",NULL,"1360-01-01 00:00:00","Zürich, Switzerland","Zürich, Switzerland",NULL,"was a Dominican nun and prioress of the Töss Convent. She developed a deep friendship with Henry Suso, and the two remained in active correspondence. Suso considered Stagel his spiritual daughter. ","1",NULL,NULL,NULL
"550","StJxxxx",NULL,NULL,"2","1","3","1","Stämpfli","Jakob",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"radikaler Führer Bern","1",NULL,NULL,"Bern"
"551","StStE1848",NULL,NULL,"2","1","3","2","Stämpfli-Studer","Emma",NULL,"1848-01-01 00:00:00",NULL,"1930-01-01 00:00:00","St. Gallen, Switzerland","Bern, Switzerland",NULL,"A Swiss enterpreneur and founder of the Kinderkrippe a kind of Kindergarden for the youngest.","4","305919410  ","0",NULL
"552","StA1714§",NULL,NULL,"3","1","5","1","Stanyan","Abraham",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"wrote «L'Etat de la Suisse, écrit en 1714»","1",NULL,NULL,NULL
"553","StFA1766",NULL,NULL,"2","1","3","1","Stapfer","Friedrich Albert",NULL,"1766-01-01 00:00:00",NULL,"1840-01-01 00:00:00",NULL,NULL,NULL,"Minister der Helvetik für Künste und Wissenschaften, sollte Schul-und Bildungssystem neu ordnen, will es geschlechter gleich! wollte eine neue, moderne Uni (Nationaluniversität)","1",NULL,NULL,NULL
"554","StA1843",NULL,NULL,"2","1","2","1","Steck","Albert",NULL,"1843-01-01 00:00:00",NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
"555","Stxxxx",NULL,NULL,"2","1","3","1","Steffan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Domaine-Kassier","1",NULL,NULL,NULL
"556","StJR1789",NULL,NULL,"2","1","2","1","Steiger","(Johann) Rudolf, von",NULL,"1789-01-01 00:00:00",NULL,"1857-01-01 00:00:00",NULL,NULL,NULL,"kämpf in verschiedenen Schweizerregimentern in Irland, Spanien","1",NULL,NULL,NULL
"557","StJR1818",NULL,NULL,"4","1","4","1","Steiger","(Johann) Rudolf, von",NULL,"1818-01-01 00:00:00",NULL,"1872-01-01 00:00:00",NULL,NULL,NULL,"kämpf in Schweizerregimenter in Napoli und Sizilien","1",NULL,NULL,NULL
"558","StR1801",NULL,NULL,"2","1","1","1","Steiger","Jakob Robert  ",NULL,"1801-01-01 00:00:00",NULL,"1862-01-01 00:00:00","Luzern, Switzerland","Geuensee, Switzerland",NULL,"radikaler Führer","4","D4206","0",NULL
"559","StC1742",NULL,NULL,"2","1","3","2","Stein","Charlotte, von",NULL,"1742-01-01 00:00:00",NULL,"1827-01-01 00:00:00","Weimar, Germany","Eisenach, Germany",NULL,"[She] was a lady-in-waiting at the court in Weimar and a close friend to both Friedrich Schiller. (Wikipedia)","4","5073680","0",NULL
"561","StKE1803",NULL,NULL,"1","1","2","1","Steiner","Karl Eduard",NULL,"1803-01-01 00:00:00",NULL,"1870-01-01 00:00:00","Winterthur, Switzerland","Winterthur, Switzerland",NULL,"Nordost-Bahn 1853 bis zu seinem Tod 1870 Mitglied des Verwaltungsrats, zuerst als Vizepräsident und ab 1858 als Präsident.","4","D7323","0",NULL
"563","StExxxx",NULL,NULL,"2","1","3","1","Stettler","Eduard",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sarnerbund","1",NULL,NULL,NULL
"564","StKLxxxx",NULL,NULL,"2","1","3","1","Stettler","Karl Ludwig",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sarnerbund; Hauptmann","1",NULL,NULL,NULL
"565","SvRkxxxx",NULL,NULL,"2","1","3","1","Stettler von Rodt","Karl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"gründet  Evangelischen Gesellschaft","1",NULL,NULL,NULL
"566","StA1785",NULL,NULL,"3","1","5","2","Stolberg von Witzleben","Agnes, von",NULL,"1785-01-01 00:00:00",NULL,"1848-01-01 00:00:00","na","na",NULL,"Married to Friedrich Leopold zu Stolberg-Stolberg ","2","na","0",NULL
"567","StA1892",NULL,NULL,"4","1","4","2","Storni","Alfonsina",NULL,"1892-01-01 00:00:00",NULL,"1938-01-01 00:00:00","Mar del Plata, Argentina","Sala Capriasca, Switzerland",NULL,"Swiss poet.","4"," 90658830","0",NULL
"568","StDF1808",NULL,NULL,"1","1","1","1","Strauss","David Friedrich",NULL,"1808-01-01 00:00:00",NULL,"1874-01-01 00:00:00",NULL,NULL,NULL,"Dr. Erziehungsrat, Professor für Dogmatik Universität Zürich","1",NULL,NULL,"Zürich"
"569","StA1824",NULL,NULL,"3","1","5","2","Struve","Amalia",NULL,"1824-01-01 00:00:00",NULL,"1862-01-01 00:00:00",NULL,"Düsar",NULL,"""She married in 1845 Gustav Struve (1805-1870) and participated at her husband's side at the Heckerzug, in September 1848. Her unusual appearance - she wore occasionally pants, - made her the target of sexist ridiculization. For her attempts to persuade the local women to support the revolution, she was imprisioned from September 1848 to April 1849 in Freiburg"".","2","na","0",NULL
"570","StUnHxxxx",NULL,NULL,"2","1","3","1","Studer-Unholz","Heinrich",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
"573","StJ1500",NULL,NULL,"4","1","4","1","Stupmpf","Johannes",NULL,"1500-01-01 00:00:00",NULL,NULL,NULL,NULL,NULL,"Swiss chronicle (1547)(Stumpf, 1548) (Schweizerchronik) commented by Aegidius Tschudi  - defined as “Sagenerzähler und Sagensammler der Schweiz“ (Schenda, 1988); Gmeiner loblicher Eydgnoschaft stettet, landen und völkeren Chronik (1548) – basis for 18th Century Josias Simmler „de re publica Helvetiorum“ / „Regiment Gemeiner loblicher Eydgnoschaft” – both Vadian and Tschudi try to influence Stumpf’s historiography in favor of their version – result is an unsatisfying compromise – according Peyer a “typical eigenössischer Vorgang” (Peyer, 1985)","1",NULL,NULL,NULL
"574","StRxxxx",NULL,NULL,"2","1","3","1","Stürler","Rudolf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sarnerbund; Hauptmann","1",NULL,NULL,NULL
"575","StJ1801",NULL,NULL,"1","1","2","1","Stutz","Jakob",NULL,"1801-01-01 00:00:00",NULL,"1877-01-01 00:00:00",NULL,NULL,NULL,"Sohn von Kleinbauern, Volksdichter","1",NULL,NULL,"Isikon"
"577","SuJ1800",NULL,NULL,"2","1","2","1","Sulzberger","Johannes",NULL,"1800-01-01 00:00:00",NULL,"1875-01-01 00:00:00",NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
"578","SuE1789",NULL,NULL,"1","1","3","1","Sulzer","Eduard",NULL,"1789-01-01 00:00:00",NULL,"1857-01-01 00:00:00",NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
"579","SuJF1735",NULL,NULL,"1","1","3","1","Sulzer","Johann Friedrich   ",NULL,"1735-01-01 00:00:00",NULL,"1814-01-01 00:00:00",NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
"580","SuMF1701",NULL,NULL,"2","1","3","1","Sulzer","Melchior Friedrich",NULL,"1701-01-01 00:00:00",NULL,"1853-01-01 00:00:00","Albisbrunn","Winterthur",NULL,"Regierungsrat 1831–1850, 1791, 1853.","4","1051855659","0",NULL
"581","SuJJ1806",NULL,NULL,"2","1","2","1","Sulzer-Hirzel","Johann Jakob",NULL,"1806-01-01 00:00:00",NULL,"1883-01-01 00:00:00",NULL,NULL,NULL,NULL,"1",NULL,NULL,"Gründet mit seinem Bruder Salomon die weltbekannte Firma Gebrüder Sulzer in Winterthur (Maschinenbau)"
"582","SoNeK1778",NULL,NULL,"2","1","2","2","Sulzer-Neufer(t)","Katharina",NULL,"1778-01-01 00:00:00",NULL,"1858-01-01 00:00:00","Winterthur*","Winterthur*",NULL,"She was the co-founder of the Sulzer Corporation. Appeared in the biography ""Konzernmutter"", there is a Katharina-Sulzer-Platz in Winterthur.","2","na","0","Winterthur"
"583","SuRxxxx",NULL,NULL,"2","1","3","1","Sutermeister","Rudolf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
"584","SyHxxxx",NULL,NULL,"3","1","5","1","Sybel","Heinrich, von",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"die neueren Darstellungen der deutschen Kaiserzeit (1859), die deutsche Nation und das Kaiserreich (1862), Entstehung des deutschen Königthums (1844) – conflict between confessional and political motives (Metzger, 2011) (p. 173)","1",NULL,NULL,NULL
"585","TaeArS1889",NULL,NULL,"4","1","4","2","Taeuber-Arp","Sophie",NULL,"1889-01-01 00:00:00",NULL,"1943-01-01 00:00:00","na","na",NULL,"Swiss artist","2","na","0",NULL
"586","TaJ1950",NULL,NULL,"3","1","5","1","Tanner","Jakob",NULL,"1950-01-01 00:00:00",NULL,NULL,NULL,NULL,NULL,"Schweizer Historiker, Uni Zürich","1",NULL,NULL,NULL
"587","TaE 1868",NULL,NULL,"3","1","5","1","Tatarinof","Eugen",NULL,"1868-01-01 00:00:00",NULL,"1983-01-01 00:00:00",NULL,NULL,NULL,"Schweizer Historiker","1",NULL,NULL,NULL
"588","TaMu0000",NULL,NULL,"2","1","6","1","Tavel-Mutach",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Coronel in Bavarian (mercenary services) [Oberst in bayrischen Diensten].","2","na","0",NULL
"589","Th1805",NULL,NULL,"2","1","2","1","Theiler",NULL,NULL,"1805-01-01 00:00:00",NULL,NULL,NULL,NULL,NULL,"Vikar, steht zur Wahl im Dreiervorschlag 1837","1",NULL,NULL,NULL
"590","ToBrAB1790§",NULL,NULL,"2","1","3","2","Tobler","Anna Barbara",NULL,NULL,NULL,"1826-01-01 00:00:00","na","na",NULL,"First wife of Heinrich Weiss","2","na","0","Fehraltorf"
"591","ToS1794",NULL,NULL,"1","1","3","1","Tobler","Salomon",NULL,"1794-01-01 00:00:00",NULL,"1878-01-01 00:00:00",NULL,NULL,NULL,"Pfarrer, Dichter","1",NULL,NULL,"Zürich/Zürich"
"592","ToTxxxx",NULL,NULL,"2","1","6","1","Tobler","Titus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
"593","TrJJ1822",NULL,NULL,"2","1","2","1","Treichler","Johann Jakob",NULL,"1822-01-01 00:00:00",NULL,"1906-01-01 00:00:00",NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
"594","TrH1834",NULL,NULL,"3","1","5","1","Treitschke","Heinrich, von",NULL,"1834-01-01 00:00:00",NULL,"1896-01-01 00:00:00","Berlin, German Empire","Dresden, Kingdom of Saxony",NULL,"Luther und die deutsche Nation (1883)","4","95211206","0",NULL
"595","TrIPV1780",NULL,NULL,"2","1","3","1","Troxler","Ignaz P.V.",NULL,"1780-01-01 00:00:00",NULL,"1866-01-01 00:00:00",NULL,NULL,NULL,"Jurist, ganzheitlicher Arzt, Pädagoge, neben Zschokke der Schweizer Publizist","1",NULL,NULL,NULL
"596","TrJ xxxx",NULL,NULL,"3","1","5","1","Troxler","Joseph",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Illustrierte Schweizer Geschichte für Sekundar- und Mittelschulen (1923) – loyality within the Catholic community („innerkatholische Loyalität) vs. the Protestant Swiss as explanation for parallels between the constitution of the Nation-state and the Sonderbunds War (Metzger, 2011) (p. 175) ","1",NULL,NULL,NULL
"597","TrD1813",NULL,NULL,"2","1","3","2","Trudel","Dorothea",NULL,"1813-01-01 00:00:00",NULL,"1862-01-01 00:00:00","Männedorf, Zürich, Switzerland","Hombrechtikon, Zürich, Switzerland",NULL,"Pietist healer and preacher.","4","59877442","0",NULL
"598","Ts1470§",NULL,NULL,"2","1","5","1","Tschachtlan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bern Chronik (1470)","1",NULL,NULL,NULL
"599","TsAe1505",NULL,NULL,"2","1","5","1","Tschudi","Aegidius",NULL,"1505-01-01 00:00:00",NULL,NULL,NULL,NULL,NULL,"Chronicon Helveticum (1534-1536) writes down the oral tradition of Wilhelm Tell and converts the tale into a saga, “invents” the date of events - Gallia comata (1554) – first map of Switzerland published 1538 in Alpisch Rhetia – combines political positions and historiography (!) (vs. other historiographers who write at the order of kings), was actively involved in the “Glarner Handel” and failed – creates the myth of the liberation history of Switzerland. – believes in an ancient liberty of the Helvetii (Peyer, 1985) – deconstruction of founding legend (Beck, 1980; Brändli, 2004; Stettler, 2004) see also (Erscheinungsformen kultureller Prozesse: Jahrbuch 1988 des Sonderforschungsbereichs “Übergänge und Spannungsfelder zwischen Mündlichkeit und Schriftlichkeit,” 1990)","1",NULL,NULL,NULL
"600","TuR1961",NULL,NULL,"3","1","5","1","Tuchtenhagen","Ralph",NULL,"1961-01-01 00:00:00",NULL,NULL,NULL,"Karlsruhe",NULL,"In his inaugural lecture for his position at the philosophical faculty of the Humboldt-University Berlin, Tuchenthagen localises Switzerland culturally as a country of the European north (Tuchtenhagen, 2011), based on the definition of the “North” in the 18th Century (p. 13) 
(by this time Switzerland was in a very narrow relation with England, Sweden and Russia. Today Switzerland is not anymore in the North but in Central Europe and Russia has fallen out of Europe -> see the Russian arch – TH)...","4","12483925","0",NULL
"601","TuA1875",NULL,NULL,"2","1","2","2","Tumarkin","Anna",NULL,"1875-01-01 00:00:00",NULL,"1951-01-01 00:00:00","na","na",NULL,"First female professor at the University of Bern.","2","na","0",NULL
"602","UeB1806",NULL,NULL,"2","1","1","1","Übel","Bruno",NULL,"1806-01-01 00:00:00",NULL,"1840-01-01 00:00:00",NULL,NULL,NULL,"Major","1",NULL,NULL,"Hoya bei Eisleben/Herrliberg"
"603","Ulxxxx",NULL,NULL,"2","1","1","1","Ulrich",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Philologe am Carolinum","1",NULL,NULL,NULL
"604","UnFH1806§",NULL,NULL,"3","1","5","2","Unger ","Friederike Helene",NULL,NULL,NULL,NULL,"na","na",NULL,"Wrote Die Franzosen in Berlin, oder Serene an Clementinen in den Jahren 1806. 7. 8","2","na","0",NULL
