id,memberID,img,groupID,selection_class,agenttype1,agenttype2,gender,last_name,first_name,other_name,birthday,birth_location_map,deathday,death_location,workplace,knows,shortbio,data_evaluation,authority_record,authority_organization,birth_location
260,HuR1864,,,3,1,5,2,Huch,Riccarda,,1864-01-01 00:00:00,,1947-01-01 00:00:00,na,na,,"also pseudonym Richard Hugo - Der Bundesschwur. Lustspiel mit Benutzung der historischen Ereignisse in der schweizerischen Eidgenossenschaft vom Jahre 1798. Zürich 1890 [11] (veröffentlicht unter dem Namen Richard Hugo) - Die Hugenottin. Historische Novelle. In: Schweizerische Rundschau 1892; als Buch Bern 1932 - Die Neutralität der Eidgenossenschaft besonders der Orte Zürich und Bern während des spanischen Erbfolgekrieges. Diss. Zürich 1892 - Der große Krieg in Deutschland, historischer Roman. Bd. 1-3. Leipzig 1912-1914 (neu hg. als: Der Dreißigjährige Krieg, Leipzig 1929). - Jeremias Gotthelfs Weltanschauung. Vortrag. Bern 1917 - Alte und neue Götter (1848). Die Revolution des 19. Jahrhunderts in Deutschland. Berlin und Zürich 1930 (später als: 1848. Die Revolution des 19. Jahrhunderts in Deutschland. 1948) - Deutsche Geschichte. 1934-49 - Römisches Reich Deutscher Nation. Bd. 1. Berlin 1934 - Das Zeitalter der Glaubensspaltung. Bd. 2. Zürich 1937 - Untergang des Römischen Reiches Deutscher Nation. Bd. 3. Zürich 1949 - Frühling in der Schweiz. Autobiographische Darstellung. Zürich 1938 --> Swiss neutrality",2,na,0,
261,HuD1711,,,2,1,5,1,Hume,David,,1711-01-01 00:00:00,,1777-01-01 00:00:00,,,,,1,,,
262,Hue 0000,,,2,1,3,1,Hüni,,,,,,,,,,2,na,0,
263,Hüni0000,,,2,1,3,1,Hüni,,,,,,,,,,2,na,0,
264,GrKxxxx,,,5,1,2,1,Grob,Konrad  ,,,,,,,,Grob found Siegwart-Müller interesting,1,,,
265,KrTxxxx,,,5,1,2,2,Kravogel,Theresia,,,,,,,,Siegwart-Müller hided in Kravogel's house from 23.12.1847-23.7.1848,1,,,
266,HueJJ1796,,,1,1,2,1,Hürlimann-Landis,Johann Jakob,,1796-01-01 00:00:00,,1853-01-01 00:00:00,,,,Fabrikant,1,,,Richterswil
267,IHoU1917,,,3,1,5,1,Im Hof,Ulrich,,1917-01-01 00:00:00,,2001-01-01 00:00:00,,,,Swiss historian,1,,,
268,IsI1728,,,3,1,5,1,Iselin,Isaak,,1728-01-01 00:00:00,,1782-01-01 00:00:00,,,,Schweizer Geschichtsphilosoph und Publizist,1,,,
269,IsJR1764,,,3,1,5,1,Iselin,Johann Rudolf,,1764-01-01 00:00:00,,1829-01-01 00:00:00,,,,first publication of Aegidius Tschudi’s Wilhelm Tell saga (1734/36),4,29584708,0,
270,IsB0000,,,2,1,6,1,Isler,Bernhard,,,,,,,,Lieutenant in napoleonischen Diensten,2,na,0,
271,JaFH1743,,,2,1,3,1,Jacobi,Friedrich Heinrich,,1743-01-01 00:00:00,,1819-01-01 00:00:00,,,,Idol der Radikalen,1,,,
272,JaJ1829,,,3,1,5,1,Janssen,Johannes,,1829-01-01 00:00:00,,1891-01-01 00:00:00,,,,Geschichte des Deutschen Volkes seit dem Ausgang des Mittelalters,1,,,
273,JoAH1779,,,2,1,2,1,Jomini,Antoine-Henri,,1779-01-01 00:00:00,,1869-01-01 00:00:00,"Passy, Paris, France","Peyern, Switzerland",,,4,95148526,0,
274,JoM0000,,,2,1,3,1,Jorio,Marco,,,,,,,,restaurativer Ultra in Luzern,2,na,0,
275,JuJ1786,,,1,1,2,1,Jucker,Jakob,,1786-01-01 00:00:00,,1839-01-01 00:00:00,,,,"sehr arm, arbeitet auf Hof des Vaters",1,,,Bauma (ZH)/Zürich
276,JuA0000,,,2,1,6,1,Jullien*,A.,,,,,,,,,2,na,0,
277,KaeW1901,,,3,1,5,1,Kaegi,Werner,,1901-01-01 00:00:00,,1979-01-01 00:00:00,,,,"emphasized importance of the “Kleinstaat”, legends about Swiss origin and unity (Universität Basel, 2010) (Vgl. Werner Kaegi: Der Kleinstaat im europäischen  Denken (Juli 1938); Die Rheingrenze in der Geschichte Alemanniens (April 1940); Entstehung der Nationen (Mai/November 1940) erschienen im Sammelband: Historische Medidationen (Bd.I). Zürich 1942.)",1,,,
278,KaeJ1783,,,1,1,3,1,Kägi,Jakob,,1783-01-01 00:00:00,,1839-01-01 00:00:00,,,,"Viehloser Bauer, Baumwollspinner, Kleinhändler, sehr arm",1,,,Bauma (ZH)/Zürich
279,KaeJJ0000,,,2,1,6,1,Kägi,Johann Jakob,,,,,,,,Gichteler (Neugläubiger),2,na,0,"Fälmis, Bauma (ZH)"
280,KaeJ1816,,,1,1,2,1,Kägi,Johannes,,1816-01-01 00:00:00,,,,,,Blattmacher,1,,,Bauma (ZH)/ 
281,KaI1724,,,3,1,5,1,Kant,Immanuel,,1724-01-01 00:00:00,,1804-01-01 00:00:00,"Königsberg, Germany","Königsberg, Germany",,,4,82088490,0,wrote allgemeine Geschichte (1784)
282,KeA1805,,,2,1,3,1,Keller,Augustin,,1805-01-01 00:00:00,,1883-01-01 00:00:00,"Lenzburg, Swizterland","Sarmenstorf, Switzerland",,"antiklerikaler katholischer Grossrat im Aargau, hub die Klöster auf und verstösst dadurch gegen Bundesvertrag",4,15564360,0,
283,KeF 0000,,,3,1,5,1,Keller,Ferdinand,,,,,,,,"extension of history through into the megalithic period Pfahlbauer theory by Ferdinan Keller (F. Keller, 1854, 1858, 1860, 1861, 1863, 1866, 1876, 1879) – archeology (F. Keller, 1874) architecture (F. Keller, 1838, 1841, 1844b) as part of historiography – contacts with Islamic cultures (F. Keller, 1856) in Zürich – Helvetii pagan culture (F. Keller, 1844a, 1846, 1869)",1,,,
284,KeG1819,,,3,1,5,1,Keller,Gottfried,,1819-01-01 00:00:00,,1890-01-01 00:00:00,Zürich,Zürich,,Swiss poet. Historiographer. Wrote Der Landvogt von Greifensee,4,102319551,0,
285,KeH1798,,,1,1,2,1,Keller   ,Heinrich,,1798-01-01 00:00:00,,,,,,unbekannt,1,,,Turbental
286,KeFL1799,,,1,1,2,1,Keller vom Steinbock (Dr.),Friedrich Ludwig,,1799-01-01 00:00:00,,1860-01-01 00:00:00,Berlin,"Zürich, Switzerland",,,4,39718875,0,Zürich/Berlin
287,KeSpE1853,,,4,1,4,2,Kempin-Spyri,Emilie,,1853-01-01 00:00:00,,1901-01-01 00:00:00,na,na,,,2,na,0,
288,KlO1822,,,3,1,5,1,Klopp,Onno,,1822-01-01 00:00:00,,1903-01-01 00:00:00,,,,"ultramontane, historiographer",1,,,
289,KnSB0000,,,3,1,5,2,Knab,Susanna Barbara,,,,,na,na,,,2,na,0,
290,KoePxxxx,,,3,1,5,1,König,Paul,,,,,,,,,1,,,
291,KoJE1782,,,2,1,2,1,Kopp,Josef Eutych,,1782-01-01 00:00:00,,1851-01-01 00:00:00,,,,,1,,,
292,Ko0000,,,2,1,3,1,Kopp,,,,,,,,,,2,na,0,
293,KoT1746,,,2,1,3,1,Kosciusko,Tadeusz,,1746-01-01 00:00:00,,1817-01-01 00:00:00,"Solothurn, Switzerland",Polish–Lithuanian Commonwealth,,Politischer Flüchtling aus Polen in Solothurn,4,61554270,0,Solothurn
294,KrK0000,,,1,1,6,1,Kramer,Karl ,,,,,,,,erster Sekundarlehrer in Pfäffikon,1,,,"Pfäffikon (ZH), aus Sachsen"
295,Krauer0000,,,2,1,3,1,Krauer,,,,,,,,,,2,na,0,
296,KrG1943,,,3,1,5,1,Kreis,Georg,,1943-01-01 00:00:00,,,,,,Swiss historian,1,,,
297,KrH1809,,,1,1,2,1,Kreis,Heinrich,,1809-01-01 00:00:00,,,,,,Taglöhner und Weber,1,,,Wila/
298,KueF0000,,,2,1,3,1,Kündig,Felix,,,,,,,,Gichteler (Neugläubiger),1,,,Altlandenberg
299,KueJ0000,,,2,1,3,1,Kündig,Jakob,,,,,,,,,1,,,Grüningen
300,KuH1793,,,2,1,2,1,Kunz,Heinrich,,1793-01-01 00:00:00,,1859-01-01 00:00:00,,,,"der Europäische ""Spinnerkönig""",1,,,Oetwil am See
301,KuG1890,,,2,1,3,2,Kurz,Gertrud,,1890-01-01 00:00:00,,,na,na,,,2,na,0,
302,KuHRxxxx,,,3,1,5,1,Kurz,Hans Rudolf,,,,,,,,,1,,,
304,KueJ1820*,,,2,1,3,2,Küstner,Johanna,Küstner-Fröbel,,,1888-01-01 00:00:00,na,na,,,4,25032888,0,Dresden
305,HaFC1754,,,2,1,2,1,La Harpe,"Frédéric-César, de",,1754-01-01 00:00:00,,1838-01-01 00:00:00,,,,"Politiker, Erzieher des Zaren Alexander I.",1,,,Rolle/Lausanne
306,LaRoS1730,,,3,1,5,2,La Roche,"Sophie, von",born Gutermann von Gutershofen,1730-01-01 00:00:00,,1807-01-01 00:00:00,Offenbach am Main,Kaufbeuren,,"Salonnière - Tagebuch einer Reise durch die Schweiz -  (Roche & Menges, 1787)- -Erinnerungen aus meiner dritten Schweizerreise (Roche, 1793)-  Journal einer Reise durch Frankreich (Roche, 1787) -Tagebuch einer Reise durch Holland und England(Roche, 1788) - Reise von Offenbach nach Weimar und Schönebeck (Roche, 1800) (Vahsen, 2000) – kann als „historisch [...] Quellensammlung gesehen werden (Loster-Schneider, 1995)(p. 293) – the selective education (gender oriented) (Goozé, 2007) (p. 23 ff) this is also the issue of Walle’s article – the problematic balance between giving the knowledge to grow an agreable social partner and the careful limitation of this knowledge in order to deter them to become intelectual competition (Walle, 1992) – importance of the reception of Rousseau in femal writers like La Roche (von Felden, 1997) – “Dilletantisums-Debate” 1800 and Trivialliteratur (von Felden, 1997) – the general aceptance of the Roussian view about women based on following: in their subjective interpretration women connect Rousseau with the concept of „Eigensinn“ and “Selbstbestimmung”, the identification of the virtue discourse (Tugendiskurs) with reason (to be rational is to be virtuous), he values sentiment bat also is dangerous because “Verführer zur Leidenschaft”, “Gefühl und Empfindsamkeit”, French sensualism, English moral-sense in relation with natural law as part of Enlightment motives – balance between heart and mind and self-perfection, the combination between personal strive for happiness and common good, temperance, but reject part of his literature as too passionate, his educational model is adopted, the specific distinction between male and female education is not reflected in the reception (except Ehrmann), goals to be virtous, self-confident and natural, rational and not to passionate but sensitive – reception is not unreflected",4,36932939,0,
307,LRodRoMC1780*,,,2,1,2,2,La Rochefoucauld de Roucy,"Marie-Charlotte, de ",von Stein,,,1797-01-01 00:00:00,na,na,,Abesse of Chateau-Chalon,2,na,0,
308,LaJH1792,,,1,1,2,1,Landolt,Johann Heinrich,,1792-01-01 00:00:00,,1847-01-01 00:00:00,,,,,1,,,
309,LaJ 0000,,,2,1,6,1,Landolt,Johannes,,,,,,,,Oberst,2,na,0,
310,LaHJ1814,,,1,1,2,1,Lattmann,Hans Jakob,,1814-01-01 00:00:00,,1839-01-01 00:00:00,,,,arm,1,,,Bauma (ZH)/Zürich
311,Lavater1741,,,2,1,3,1,Lavater,Johann Kaspar,,1741-01-01 00:00:00,,1801-01-01 00:00:00,"Zürich, Switzerland","Zürich, Switzerland",,Staatsschreiber,4,27067242,0,
312,LeBRxxxx,,,2,1,3,1,Lerber,"Beat Rudolf, von",,,,,,,,,1,,,
313,LeGE1729,,,3,1,5,1,Lessing,Gotthold Ephraim,,1729-01-01 00:00:00,,1781-01-01 00:00:00,"Braunschweig, Germany","Kamenz, Germany",,Artikel der Vossischen Zeitung,4,9849550,0,
314,Le  0000,,,2,1,3,1,Lessing,,,,,,,,,"Spion, politischer Flüchtling",2,na,0,
315,LeJ1800,,,2,1,3,1,Leu,Josef,,1800-01-01 00:00:00,,1845-01-01 00:00:00,"Unter-Ebersol, Luzern, Switzerland","Unter-Ebersol, Luzern, Switzerland",,Leader of the peasants in Sursee.,4,6893863,0,Ebersol
316,LeF1811,,,3,1,5,2,Lewald,Fanny,,1811-01-01 00:00:00,,1889-01-01 00:00:00,"Dresden, Germany","Königsberg, Prussia",,"DE –history as autobiography, includes the importance of education  (Lewald, 1861, 1862b, 1992), and novel (Lewald, 1845), - political questions about womens rights and social class (Gesinde im 18. Jahrhundert, 1995; Lewald, 1862a, 1864)",4,59217212,0,
317,LiJ0000,,,1,1,6,1,Lienhart,Jakob,,,,,,,,Kuhbauer?,1,,,Teufen
318,LiAB0000,,,2,1,3,2,Linsi,Anna Barbara,,,,,na,na,,Gichteler (Neugläubiger),2,na,0,Irgenhausen
319,LiF1811,,,2,1,2,1,Liszt,Franz,,1811-01-01 00:00:00,,1886-01-01 00:00:00,"Bayreuth, Germany","Raiding, Austria",,Hungarian musician,4,64199483,0,
320,LiC1837,,,5,1,2,2,Wagner-Liszt,Francesca Gaetana Cosima,,1837-01-01 00:00:00,,1930-01-01 00:00:00,,,,"Daughter of Franz Liszt, second wife of Richard Wagner",4,39385271,0,
321,LoJJ1806,,,2,1,2,1,Locher-Oerli,Johann Jakob,,1806-01-01 00:00:00,,1861-01-01 00:00:00,,,,"Bauherr der Stadt Zürich, initiativer Unternehmer",1,,,
322,LoGA1759,,,2,1,3,1,Lotti,Giacomo Angelo,,1759-01-01 00:00:00,,1814-01-01 00:00:00,"Bellinzona, Ticino, Switzerland","Bignasco, Ticino, Switzerland",,,4,308749522,0,
323,LoPhI1773,,,2,1,3,1,Louis Philippe I.,,,1773-01-01 00:00:00,,1850-01-01 00:00:00,"Claremont House, Surrey, England",Paris,,"Koown as the ""Citizen-King"" of France, last King of France.",4,55392984,0,
324,LuXVI1754,,,2,1,3,1,Ludwig XVI.,,,1754-01-01 00:00:00,,1793-01-01 00:00:00,Paris,Versailles,,"König von Frankreich, guilliutiniert, bruder von Karl X.",4,212882453,0,
325,LueH1918,,,3,1,5,1,Lüthy,Herber,,1918-01-01 00:00:00,,2002-01-01 00:00:00,,,,Swiss historian,1,,,
326,MaA1862,,,3,1,5,1,Maag,Albert,,1862-01-01 00:00:00,,1929-01-01 00:00:00,"Basel, Switzerland","Bern, Switzerland",,,4,7760616,0,
327,MaJP0000,,,2,1,3,1,Maillard ,J. P.,,,,,,,,Lieutenant in napoleonischen Diensten,2,na,0,
328,MaP1783,,,2,1,2,1,Maillardoz,Philippe,,1783-01-01 00:00:00,,1853-01-01 00:00:00,"Fribourg, Switzerland","Fribourg, Switzerland",,,4,D6036,0,Fribourg
329,MaJD0000,,,2,1,6,1,Maillefer,Jean-David,,,,,,,,Lieutenant in napoleonischen Diensten,2,na,0,probabely Vaud
330,MaT1962,,,3,1,5,1,Maissen,Thomas,,1962-01-01 00:00:00,,,,,,Schweizer Historiker (vor allem Frühe Neuzeit),1,,,
331,MaE1805,,,3,1,5,1,Mallet,Edouard,,1805-01-01 00:00:00,,1856-01-01 00:00:00,"Geneva, Switzerland","Ferney, Switzerland",,"Mallet’s differentiation of three types of historiography “Den Büchergelehrten, den Bildungsreisenden und den Reichshistoriographen” (Tuchtenhagen, 2011) (p. 41)",4,35214986,0,
332,MaE0000,,,2,1,3,1,Marc,Edmond,,,,,,,,reports about his experiences during the July Revolution in his book Mes journées de juillet 1830 .,2,na,0,France
333,MaC1805,,,1,1,2,1,Marthaler,Conrad  ,,1805-01-01 00:00:00,,1839-01-01 00:00:00,,,,"Bauernknecht, arm",1,,,Oberhasle/Zürich
334,MaK1818,,,2,1,3,1,Marx,Karl,,1818-01-01 00:00:00,,1883-01-01 00:00:00,London,"Trier, Prussia",,"freut sich zu früh über den sieg der liberalen in CH, in der Adressenbewegung von Brüssel aus (Maissen, 199)",4,49228757,0,
335,MaM1928,,,3,1,5,1,Mattmüller,Markus ,,1928-01-01 00:00:00,,2003-01-01 00:00:00,,,,Swiss historian,1,,,
336,MaExxxx,,,2,1,3,1,May,Eduard,,,,,,,,Sarnerbund; Hauptmann,1,,,
337,MvRJ1808,,,2,1,1,2,May (von Rüed),"Julie, von",born von May von Belletruche,1808-01-01 00:00:00,,1875-01-01 00:00:00,"Belletruche*, Switzerland","Bern, Switzerland",,"[She] was a Swiss feminist. In 1868, she became the chairperson of the first women's organisation in Switzerland: Association internationale des femmes. She supported women suffrage, but focused on Equality before the law. She has been counted as the perhaps most leading feminist of her country in her generation alongside Marie Goegg-Pouchoulin. (Wikipedia)",4,308694648,0,
338,MaG1805,,,2,1,3,1,Mazzini,Giuseppe,,1805-01-01 00:00:00,,1872-01-01 00:00:00,"Pisa, Italy","Genua, Italy",,Mazzini was member of the Carboneri,4,2498020,0,
339,MeH1814,,,1,1,2,1,Meier,Heinrich,,1814-01-01 00:00:00,,,,,,hilft Eltern auf dem Hof und beim Weben,1,,,Bäretswil
340,KyChE1264§,,,5,1,3,,Kyburg-Chalon,"Elisabeth, Gräfin von",,,,,,,,Am 12. März 1264 hat Gräfin Elisabeth von Kyburg der Stadt Thun eigene Rechte verliehen. ,1,,,
341,MeL1746,,,3,1,5,2,Mejer,Luise,,1746-01-01 00:00:00,,1786-01-01 00:00:00,Meldorf,Hannover,,,4,46909794,0,
342,MeMxxxx,,,2,1,3,1,Mémieux,Majus,,,,,,,,,1,,,
343,MeJB1674,,,3,1,5,1,Mencke,Johann Burchard ,Burkhard,1674-01-01 00:00:00,,1732-01-01 00:00:00,,,,"(Eigenwill, 2010)",1,,,
344,MeKWL1773,,,2,1,3,1,Metternich,"Klemens Wenzel Lothar, von",,1773-01-01 00:00:00,,1859-01-01 00:00:00,,,,Bruder von Alois Reding,4,49258230,0,
345,MeFxxxx,,,3,1,5,2,Metzger,Franziska,,,,,,,,"culturalisation of historical discurs, religion and national identity",1,,,
346,MeBxxxx,,,2,1,3,1,Meyer,Bernhard,,,,,,,,war gegen Jesuitenberufung (Luzern),1,,,
347,MeCF1825,,,2,1,2,1,Meyer,Conrad Ferdinand,,1825-01-01 00:00:00,,1898-01-01 00:00:00,,,,"Zürcher Dichert, Lyriker und Meister der historischen Novelle",1,,,
348,MeF1799,,,2,1,3,1,Meyer,Ferdinand M.,,1799-01-01 00:00:00,,1840-01-01 00:00:00,,,,Sohn von Johann Jacob Meyer,1,,,Erziehungsrath
349,MeHJxxxx,,,2,1,3,1,Meyer,Hans Jakob,,,,,,,,"Pfarrer von Pfäffikon bis 1837, Seelsorger Kt. Strafanstalt Oetenbach",1,,,
350,MeJJ1763,,,2,1,3,1,Meyer,Johann Jacob,,1763-01-01 00:00:00,,1819-01-01 00:00:00,,,,"Schweizer Offizier und Politiker, Vater von Ferdinand Meyer, Onkel von Heinrich Hirze 1776 (mütterlicherseits)",1,,,
351,MeJ1799,,,2,1,2,1,Meyer,Johannes,,1799-01-01 00:00:00,,1833-01-01 00:00:00,,,,,1,,,
352,MeK  xxxx,,,3,1,5,1,Meyer,Karl,,,,,,,,"defined a thesis of a 13th Century’s conspiration against foreign forces (Universität Basel, 2010)",1,,,
353,Meyer0000,,,2,1,3,1,Meyer,,,,,,,,,was involved in counterrevolution during Helvetic,2,na,0,
354,MeC1807,,,1,1,2,1,Meyer (-Hofmeister),Conrad,,1807-01-01 00:00:00,,1881-01-01 00:00:00,"Zürich, Switzerland","Zürich, Switzerland",,"1833-36 PD für Chirurgie in Zürich, 1836-80 Mitglied der Sanitätskomm. der Stadt Zürich, 1842-66 chirurg. Sekundärarzt am Kantonsspital, 1844-66 Mitglied des Medizinalrates des Kt. Zürich, 1859-66 Präs. der kant. Ärztegesellschaft.",4,30346447,0,Zürich/Zürich
355,MeG1804,,,1,1,2,1,Meyer von Knonau,Gerold,,1804-01-01 00:00:00,,1858-01-01 00:00:00,,,,Historiographer,4,51680397,0,
356,MeG1843,,,3,1,5,1,Meyer von Knonau,Gerold,,1843-01-01 00:00:00,,1931-01-01 00:00:00,,,,"Historiographer. studies under Max Bündiger, Georg von Wyss (CH), Heinrich von Sybel, Leopold von Ranke, Wilhelm Wattenbach, Philipp Jaffé, Georg Waitz (DE) , member of Zofingia. Critical review by Edgar Bonjour (Edgar Bonjour: Meyer von Knonau, Gerold. In: Neue Deutsche Biographie (NDB). Band 17, Duncker & Humblot, Berlin 1994, ISBN 3-428-00198-2, S. 382 f. (Digitalisat).)",4,9837900,0,
357,MeL1769,,,1,1,3,1,Meyer von Knonau,Ludwig,,1769-01-01 00:00:00,,1848-01-01 00:00:00,"Zürich, Switzerland","Zürich, Switzerland",,,4,100819524,0,"Zürich, Switzerland"
358,MeWxxxx,,,2,1,1,1,Meyer-Ott,Wilhelm,,,,,,,,,1,,,
359,MeM1816,,,3,1,5,2,Meysenbug,"Malwida, von",,1816-01-01 00:00:00,,1903-01-01 00:00:00,"Rome, Italy"," Kassel, Hesse",,"[She] was a German writer, her work including Memories of an Idealist, the first volume of which she published anonymously in 1869. As well, she was a friend of Friedrich Nietzsche and Richard Wagner, and met the French writer Romain Rolland in Rome in 1890. (Wikipedia). publisches in Dittmar’s Die sociale Reform",4,89241023,0,
360,MiCF0000,,,2,1,6,1,Minod,Charles-François,,,,,,,,Fourier au 2e regime,2,na,0,porbabely Yverdon
361,MoeWxxxx,,,3,1,5,1,Möckli,Werner,,,,,,,,"critisizes the lack of a theory of democracy and the recourse on legends about an ancient past (Urschweiz, etc.) (Universität Basel, 2010)",1,,,
362,MoeJMxxxx,,,3,1,5,1,Moeglin,Jean-Marie,,,,,,,,"about late medieval dynasties (Moeglin, 1993)",1,,,
363,MoCxxxx,,,2,1,3,1,Monnard,Charles,,,,,,,,"Theologe, gegen Freisinnige Kontrolle über Kirche, daher für Trennung Kirche-Staat",1,,,Waadt
364,MoLo0000,,,2,1,6,1,Morel,Louis,,,,,Luzern,Luzern,,Son of Ludwig Morel and brother of Josef Morel.,2,na,0,Luzern
365,MoLu0000,,,2,1,6,1,Morel  ,Ludwig,,,,,Luzern,Luzern,,Negociant. Father of Josef Morel,2,na,0,Luzern
366,MoJ1800§,,,2,1,1,1,Morel-Peyer,Josef,,,,1844-01-01 00:00:00,Luzern,Luzern,,Textile merchant (Tuhhändler). Husband of Katharina Morel.,2,na,0,Luzern
367,MoPeK1790,,,2,1,2,2,Morel-Peyer,Katharina,,1790-01-01 00:00:00,,1876-01-01 00:00:00,Luzern,Luzern,,,2,na,0,Luzern
368,MoeOxxxx,,,3,1,5,1,Mörke,Olaf,,,,,,,,,1,,,
369,MoJH1803,,,1,1,2,1,Mousson,"Johan Heinrich Emanuel, von",,1803-01-01 00:00:00,,1869-01-01 00:00:00,"Zürich, Switzerland",Lonay,,Bürgermeister,4,81782584,0,Lonay/Zürich
370,MuC0000,,,2,1,3,1,Mugler,C.,,,,,,,,Gichteler (Neugläubiger),2,na,0,Oberlangenhart
371,MueA1601,,,2,1,2,2,Mülinen,"Anna, von",,1601-01-01 00:00:00,,1647-01-01 00:00:00,"Bern, Switzerland","Bern, Switzerland",,,2,na,0,
372,MueA1523§,,,2,1,3,2,Mülinen,"Anna, von",,,,,"Bern, Switzerland","Bern, Switzerland",,"Priorin, married later Heinrich Sinner*",2,na,0,
373,MueA1500§,,,2,1,6,2,Mülinen,"Anna, von",,,,,na,na,,,2,na,0,
374,MueH1850,,,2,1,3,2,Mülinen,"Helene, von",,1850-01-01 00:00:00,,1924-01-01 00:00:00,"Bern, Switzerland","Bern, Switzerland",,"[She] was a Swiss feminist who is regarded as the founder of the organised Swiss women's suffrage movement. She founded the Swiss women's suffrage movement, Bund Schweizerischer Frauenvereine (BSF), in 1900, and served as its first president between 1900 and 1904. (Wikipedia)",4,47532887,0,
375,MueHH1794,,,1,1,2,1,Müller,Hans Heinrich,,1794-01-01 00:00:00,,1839-01-01 00:00:00,,,,hat ein geringes Vermögen,1,,,Hittnau/Zürich
376,MueHR1780,,,1,1,3,1,Müller,Hans Rudolf,,1780-01-01 00:00:00,,,,,,Feldweibel,1,,,Hittnau
377,MueJ1752,,,3,1,5,1,Müller,"Johannes, von",,1752-01-01 00:00:00,,1809-01-01 00:00:00,,,,"Geschichtswissenschafter. – interpretation of honourfully losing a battle “«Helden ergeben sich unter Gott, gewöhnliche Menschen meinen, durch Niederträchtigkeit dem Schicksal zu entweichen.»“ in (P. Keller, 2012)",1,,,Schaffhausen/Kassel
378,MueH0000,,,2,1,6,1,Müller ,Hans  ,,,,,,,,,2,na,0,
379,MueFrKxxxx,,,2,1,3,1,Müller-Friedberg,Karl,,,,,,,,letzter Landvogt im Toggenburg,1,,,
380,MuJ1791,,,1,1,2,1,Munzinger,Josef,,1791-01-01 00:00:00,,1855-01-01 00:00:00,,,,"Kaufmann, ",1,,,Solothurn
381,MuWxxxx,,,2,1,3,1,Munzinger,Walther,,,,,,,,,1,,,
382,Muxxxx,,,2,1,3,1,Muralt,", von",,,,,,,,Sarnerbund; Seckelmeister,1,,,
383,MuAR1783,,,2,1,2,1,Muralt,"Abraham Rudolf, von",,1783-01-01 00:00:00,,1859-01-01 00:00:00,"Utrecht, Netherlands","Bern, Switzerlan",,,4,86082492,0,
384,MuHC1779,,,1,1,2,1,Muralt,"Hans (C)Konrad, von",,1779-01-01 00:00:00,,1869-01-01 00:00:00,,,,"Seidenhändler?, Vorsitz Eisenbahngesellschaft Basel-Zürich 1838",1,,,
385,MuK1779,,,1,1,2,1,Muralt,"Konrad, von",,1779-01-01 00:00:00,,1869-01-01 00:00:00,,,,Bürgermeister,1,,,
386,MuLxxxx,,,3,1,5,1,Muralt,"Leonhard, von",,,,,,,,"„history of initialisation“ (Initialisierungshistorie) from history of Reformation towards republican tradition (Metzger, 2011) (p. 175)",1,,,
387,MuRKA0000,,,2,1,6,1,Muralt,R.K.A.,,,,,,,,Oberstlieutenant in franz. Diensten,2,na,0,
388,MueA1887,,,2,1,2,2,Mürset,Anna,,1887-01-01 00:00:00,,1975-01-01 00:00:00,na,na,,Inventor,2,na,0,
389,NaH1874,,,3,1,5,1,Nabholz,Hans,,1874-01-01 00:00:00,,1961-01-01 00:00:00,,,,Schweizer Historiker und Archivar,1,,,
390,NaeW1894,,,3,1,5,1,Näf,Werner,,1894-01-01 00:00:00,,1959-01-01 00:00:00,,,,Schweizer Historiker,1,,,
391,NaLIIIxxxx,,,2,1,3,1,Napoleon III.,Louis,,,,,,,,"Sohn von Hortense de Beauharnais, Neffe von Napoleon",1,,,
392,NeALG1766,,,2,1,3,2,Necker,Anne-Louise Germaine ,later Anne Louise Germaine de Staël-Hols,1766-01-01 00:00:00,,1817-01-01 00:00:00,Rocca,"Paris, France",,[She] was a French woman of letters of Swiss origin whose lifetime overlapped with the events of the French Revolution and the Napoleonic era. She was one of Napoleon's principal opponents.  (Wikipedia),4,89204033,0,
393,NeC1796,,,1,1,2,1,Neuhaus,Charles,,1796-01-01 00:00:00,,1849-01-01 00:00:00,,,,"Stadtrat, Fabrikant",1,,,Bern
394,NiCF1733,,,3,1,5,1,Nicolai,Christoph Friedrich,,1733-01-01 00:00:00,,1811-01-01 00:00:00,,,,,1,,,
395,NiA0000,,,2,1,6,1,Nicole,Abram,,,,,,,,,2,na,0,Neuchatel
396,NeKaR1779,,,2,1,3,2,Niederer-Kasthofer,Rosette,,1779-01-01 00:00:00,,1857-01-01 00:00:00,"Zürich, Switzerland","Bern, Switzerland",,,4,67596849,0,
397,NueD1792,,,1,1,2,1,Nüscheler ,David,,1792-01-01 00:00:00,,1871-01-01 00:00:00,"Zürich, Switzerland","Zürich, Switzerland",,Kaufmann im Baumwollhandel,4,80593224,0,
398,NueJC0000,,,1,1,6,1,Nüscheler ,Jakob Christoph,,,,,,,,Pfarrer Grossmünster 1799,1,,,
399,NueJC1826,,,1,1,2,1,Nüscheler ,Johann Conrad,,1826-01-01 00:00:00,,1910-01-01 00:00:00,,,,,1,,,
400,OZxxxx,,,2,1,3,1,O.,Z.,,,,,,,,warnt Hirzel M. obwohl er von der Opposition ist,1,,,
401,OcP1752,,,4,1,4,1,Ochs ,Peter,,1752-01-01 00:00:00,,1821-01-01 00:00:00,,,,"Politiker, Jurist, Historiker, Entwirft die Helvetische Republik nach franz. Vorbild",1,,,Nantes/Basel
