"id","img","author_name","author_id","type","genre","created","published","title","subtitle","publisher","location","citation","description","source","medium","language","format","subject","rights","rights_holder","data_evaluation","authority_record","authority_organization","pdf_book","ext_source"
"151",NULL,"0","0","3","8",NULL,"2003-01-01 00:00:00","«Exakt und zugleich etwas nachlässig».
Beobachtungen zur Form von Robert Walsers Roman «Der Gehülfe»","28/06/2003","Robert-Walser-Gesellschaft",NULL,NULL,"author: Kerstin Gräfin von Schwerinsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"152",NULL,"0","0","3","8",NULL,"2010-01-01 00:00:00","Die Pfnüselküste","27/03/2010","OFR 1. Gesellschaft",NULL,NULL,"author: Burkert, Ursulasubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"153",NULL,"0","0","3","8",NULL,"2014-01-01 00:00:00","Diverse Biographies",NULL,"Biographie-Portal",NULL,NULL,"author: Biographie-Portalsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"154",NULL,"0","0","2","2",NULL,"1829-01-01 00:00:00","Caspar Hirzel, Kaufmann","[Hirzel, Heinrich]: Aufgabe der ThGG die Verbesserung des Weinbaues betreffend, SD; [Hirzel, Heinrich]:
Auszug aus dem Kommissional-Vortrag: ""Die Vervollkommnung der Leinwandbereitung"", SD",NULL,"Thurgau",NULL,"author: Staatsarchive Thurgau 8'903'5, 1/89subject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"155",NULL,"0","0","2","2",NULL,"2003-01-01 00:00:00","Caspar Hirzel, Kaufmann (1798 – 1866) 15.08.2003",NULL,NULL,"Zürich",NULL,"author: Stadtarchiv Zürich VII. 147.subject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"156",NULL,"0","0","2","8",NULL,"1833-01-01 00:00:00","Die Revolution des Kantons Zürich vom Jahre 1830 in ihrer Entwicklung","Helvetia. Denkwürdigkeiten für die Freistaaten der Schweizerischen Eidgenossenschaft. Bd. 8",NULL,"Aarau",NULL,"author: Bluntschli, Johann Caspar subject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"157",NULL,"0","0","2","18",NULL,"1839-01-01 00:00:00","Rede des Bürgermeisters Hirzel für die Berufung des Doctor Strauss begründet durch Auszüge aus dessen Schriften gehalten im Grossen Rat zu Zürich","31.1.1839",NULL,"Zürich",NULL,"author: Hirzel, Conrad Melchiorsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"158",NULL,"0","0","1","18",NULL,"1839-01-01 00:00:00","Rede des Bürgermeisters Hirzel für die Berufung des Doctor Strauss begründet durch Auszüge aus dessen Schriften gehalten im Grossen Rat zu Zürich",NULL,"DFG","Tübingen",NULL,"author: Hirzel, Conrad Melchiorsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"159",NULL,"0","0","3","1",NULL,"1952-01-01 00:00:00","Bürgermeister Conrad Melchior Hirzel 1793-1843",NULL,"S. Hirzel Verlag","Zürich",NULL,"author: Müller, Kurtsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"160",NULL,"0","0","3","1",NULL,"2003-01-01 00:00:00","Conrad Melchior Hirzel, 1793-1843","Die Kantonsregierung seit 1830",NULL,"Zürich",NULL,"author: Schmid, Stefan G.subject: Hirzel","Hauser, Albert: Vom Essen und Trinken im",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"161",NULL,"0","0","3","1",NULL,"2014-01-01 00:00:00","Abstammungslinie Conrad Melchior Hirzel",NULL,"Ahneninfo.ch",NULL,NULL,"author: Familienforschung in der Schweizsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"162",NULL,"0","0","2","11",NULL,"1761-01-01 00:00:00","Die Wirthschaft eines philosophischen Bauers entworfen von J.C. Hirzel M.D. und Stadtarzt",NULL,"Heidegger und Compagnie","Zürich",NULL,"author: Hirzel, Johann Casparsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"163",NULL,"0","0","2","9",NULL,"1779-01-01 00:00:00","Hirzel an Gleim über Sulzer den Weltweisen","Zweite Abteilung","J.C. Füssli und Heinrich Steiner und Com","Zürich und Winterthur",NULL,"author: Hirzel, Johann Caspar; Hirzel Hans Caspar, Johann Wilhelm Ludwig Gleim, Johann Georg Sulzersubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"164",NULL,"0","0","2",NULL,NULL,"1792-01-01 00:00:00","Auserlesene Schriften zur Beförderung der Landwirtschaft und der häuslichen und bürgerlichen Wohlfahrt",NULL,"Orell Füssli und Compagnie",NULL,NULL,"author: Hirzel, Johann Casparsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"165",NULL,"0","0","2","11",NULL,"1800-01-01 00:00:00","""Farmer's Letters"". The rural Socrates; or An account of a celebrated philosophical farmer, [electronic resource] : lately living in Switzerland, and known by the name of Kliyogg. [Three lines of quotations]. [1800]",NULL,"Peter Edes","Hallowell, USA",NULL,"author: Hirzel, Hans Casparsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"166",NULL,"0","0","2","1",NULL,"1818-01-01 00:00:00","Das Leben Herrn Hans Caspar Hirzels, Archiaters und Stifter der Hülfsgesellschaft in Zürich","Als Denkmal der Liebe und Verehrung. Hsg. Zürcherische Hülfsgesellschaft","Orell Füssli und Compagnie","Zürich",NULL,"author: Wirz, August Heinrichsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"167",NULL,"0","0","3","1",NULL,"2006-01-01 00:00:00","Wirz - Leben_Herrn_Hans_Caspar_Hirzels_Archiate, Hülfsgesellschaft",NULL,"Obergericht Kt. Zürich",NULL,NULL,"author: Wirzsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"168",NULL,"0","0","3","9",NULL,"1830-01-01 00:00:00","Eugenias Briefe","Dritter Theil","Orell Füssli und Compagnie","Zürich",NULL,"author: Hirzel, H.subject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"169",NULL,"0","0","3","8",NULL,"2010-01-01 00:00:00","Die Entstehung des Hortwesens in der Stadt Zürich","Albert Fisler, Paul Hirzel und Walter Bion: Die Gründer der Horte der Stadt Zürich",NULL,NULL,NULL,"author: Ochsner, Ralfsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"170",NULL,"0","0","3","8",NULL,"2006-01-01 00:00:00","Die Geburt der Republic: Staatsverständnis und Repräsentation in der frühneuzeitlichen Eidgenossenschaft",NULL,"Vandenhoeck & Ruprecht","Göttingen",NULL,"author: Maissensubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"171",NULL,"0","0","2","18",NULL,"1816-01-01 00:00:00","Rede über den physischen, ökonomischen und sittlich-religiösen Zustand der östlichen Berggemeinden des Kantons Zürich",NULL,NULL,"Zürich",NULL,"author: Hirzel, J.subject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"172",NULL,"0","0","1","18",NULL,"1804-01-01 00:00:00","Vierte Vorlesung vor der Zürcherischen Hülfsgesellschaft am vierten Jahresfeste derselben","22. Herbstmonats 1803",NULL,NULL,NULL,"author: Hirzel, Johann Casparsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"173",NULL,"0","0","2",NULL,NULL,"1869-01-01 00:00:00","Hiob für die dritte Auflage nach L. Hirzel und J. Olshausen","Kurzgefasstes exegetisches Handbuch zum Alten Testament","Verlag S. Hirzel","Leibzig",NULL,"author: Dillmann, Augustsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"174",NULL,"0","0","2",NULL,NULL,"1770-01-01 00:00:00","Rural Economy or Essays on the Practical Parts of Husbandry","To Which is Added: The Rural Socrates: Being Memoirs of a Country Philosopher","T. Becked in the Strand","London",NULL,"author: Hirzel, Melchiorsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"175",NULL,"0","0","2","8",NULL,"1770-01-01 00:00:00","Rural oeconomy : or, essays on the practical parts of husbandry. Designed to explain several of the most important Methods of conducting Farms of various Kinds; including many useful Hints to Gentlemen Farmers relative to the oeconomical Management of their Business. Containing, among other Enquiries, Of that Proportioned Farm, which is of all others the most profitable. Of the best Method of conducting Farms that consist all of Grass, or all of Arable Land. Of the Means of keeping the Year round the most Cattle on a given Quantity of Land. Considerations on the Oeconomical Conduct of Gentlemen Farmers. Of the cheapest Way of manuring Land. Of the Comparative Profit of Farming different Soils. Of the New Husbandry. Of Periodical Publications concerning Rural Oeconomics. To which is added, The rural Socrates: being memoirs of a country philosopher. By the author of The farmer's letters [1770]",NULL,"printed for T. Becket, in the Strand","London",NULL,"author: Arthur, Young; Hirzel, Hans Casparsubject: Hirzel","Hauser, Albert: Vom Essen und Trinken im",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"176",NULL,"0","0","1","1",NULL,"1826-01-01 00:00:00","Voyage de Zurich à Zurich",NULL,"Orell Füssli","Zürich",NULL,"author: Hirzel, Salomonsubject: Hirzel","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"177",NULL,"0","0","2","2",NULL,"1930-01-01 00:00:00","Veröffentlichungen aus dem Archive der Familie Hirzel in Zürich","Erster Band. Aus dem Leben des Bürgermeisters Salomon Hirzel","Buchdruckerei Berichthaus","Zürich",NULL,"author: Weisz, Leosubject: Hirzel","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"178",NULL,"0","0","2","2",NULL,"1940-01-01 00:00:00","Oberst M. Paur: Oberst Salomon Hirzel. Oberstartillerieinspektor, 1790-1844","Korrespondenz zwischen M. Paur und Wilhelm Vischer betreffend Salomon Hirzel und Oberst Benedikt Vischer-Preiswerk, 1940",NULL,NULL,NULL,"author: Staatsarchive Basel Stadt PA 511a 646-01-02subject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"179",NULL,"0","0","2","6",NULL,"2010-01-01 00:00:00","Der getreue Kleist",NULL,"Book On Demand","online",NULL,"author: Schreckenbach, Paulsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"180",NULL,"0","0","3","8",NULL,"1835-01-01 00:00:00","The Dublin University Magazin","Literary and Political Journal. Vol. V January to June","William Curry Jun. and Company, Simkin, ","London",NULL,"author: subject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"181",NULL,"0","0","3","8",NULL,"1880-01-01 00:00:00","Allgemeine Deutsche Biographie, Band 12","Hsg. Historische Kommission bei der Königlichen Akademie der Wissenschaften","Duncker und Humblot","Leibzig",NULL,"author: Hirzelsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"182",NULL,"0","0","3","8",NULL,"1916-01-01 00:00:00","Guide to Materials for American History in Swiss Archives","Publication No. 220","Carnegie Institut of Waschington","Washington, USA",NULL,"author: Faust, Albert Bernhardsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"183",NULL,"0","0","2","11",NULL,"1961-01-01 00:00:00","Zürichtal. Eine Bauernkolonie in der Krim","Die Tragödie der Aemtler Auswanderer von 1803","Selbstverlag","Zürichtal (Ukraine)",NULL,"author: Weisbrod-Bühler, Marionsubject: Hirzel","Hauser, Albert: Vom Essen und Trinken im",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"184",NULL,"0","0","3","2",NULL,"1964-01-01 00:00:00","Neue Deutsche Biographien ","Sechster Band. Hsg. Historische Kommission der Bayrischen Akademie der Wissenschaften","Duncker und Humblot","Berlin",NULL,"author: Gaal; Grassmannsubject: Hirzel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"185",NULL,"0","0","3","8",NULL,"1972-01-01 00:00:00","Neue Deutsche Biographie ","Neunter Band. Hsg. Historische Kommission bei der Bayrischen Akademie der Wissenschaften","Duncker und Humblot","Berlin",NULL,"author: Hess; Hüttigsubject: Hirzel","Gubler, Bernhard Andreas: Der ""Züriputsc",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"186",NULL,"0","0","3","4",NULL,"2004-01-01 00:00:00","Buchemer Freilichtspiel","Oberst-Hirzel. Der letzte Gerichtsherr von Buch am Irchel",NULL,NULL,NULL,"author: unknownsubject: Hirzel","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"187",NULL,"0","0","3","2",NULL,"2014-01-01 00:00:00","Royal Ancestry File",NULL,NULL,NULL,NULL,"author: subject: Hirzel le Marchant","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"188",NULL,"0","0","2","8",NULL,"1897-01-01 00:00:00","Zeitgenössische Darstellungen der Unruhen in der Landschaft Zürich 1794-1798","Quellen zur Schweizer Wirtschaftsgeschichte. 17. Bd.",NULL,"Basel",NULL,"author: Hunziker, O.subject: Hunziker","Hauser, Albert: Vom Essen und Trinken im",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"189",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Bulletin 2","7.9.1839",NULL,NULL,NULL,"author: Neue Zürcher Zeitungsubject: Hürlimann-Landis",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"190",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Rücknahme der Version vom 7.9.1839, Hürlimann-Landis habe gesagt dass Begnadigung nur im Rahmen der Gesetzgebung geschehen könne","13.9.1839",NULL,NULL,NULL,"author: Freitags-Zeitungsubject: Hürlimann-Landis",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"191",NULL,"0","0","2","8",NULL,"1834-01-01 00:00:00"," Die Baseler Theilungssache",NULL,"Sauerländer",NULL,NULL,"author: Keller, Friedrich Ludwig Kellersubject: Keller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"192",NULL,"0","0","2","8",NULL,"1838-01-01 00:00:00","Rechtsgutachen in der Streitsache des Gotteshauses Einsiedeln im Kanton Schwyz gegen den H. Stand Aargau",NULL,"unknown",NULL,NULL,"author: Keller, Friedrich Ludwig Kellersubject: Keller","Hauser, Albert: Vom Essen und Trinken im",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"193",NULL,"0","0","2","1",NULL,"1861-01-01 00:00:00","Erinnerung an Friedrich Ludwig Keller",NULL,"J.G. Gotta'sche Buchhandlung","München",NULL,"author: Bluntschli, Johann Caspar subject: Keller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"194",NULL,"0","0","3","1",NULL,"2006-01-01 00:00:00","Friedrich Ludwig Keller und das Obergericht des Kanton Zürich",NULL,"Obergericht des Kantons Zürich","Zürich",NULL,"author: Weibel, Thomassubject: Keller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"195",NULL,"0","0","3","8",NULL,"2011-01-01 00:00:00","Reflexiones sobre la justicia  en Europa durante la 1.ª mitad del S. XIX",NULL,"ECU Editorial Club Universitario","San Vicente, Alicante",NULL,"author: Czeguhn, Ignacio; Pérez Juan, ‎José Antonio  subject: Keller","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"196",NULL,"0","0","2","8",NULL,"1848-01-01 00:00:00","Zürcher Taschenbuch (ZTB)","Die Hungersnot im Kanton Zürich in den Jahren 1816/17",NULL,NULL,NULL,"author: Keller, J.subject: Keller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"197",NULL,"0","0","2",NULL,NULL,NULL,"Recht im Spannungsfeld",NULL,NULL,NULL,NULL,"author: Keller, Friedrich Ludwig Kellersubject: Keller, Friedrich Ludwig Keller","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"198",NULL,"0","0","1","1",NULL,"1839-01-01 00:00:00","Lora-Jahrbuch VI. Standort Heimatmuseum am Pfäffikersee",NULL,NULL,NULL,NULL,"author: Kramer, Karlsubject: Kramer",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"199",NULL,"0","0","1","1",NULL,"1940-01-01 00:00:00","Erinnerungen an Pfäffikon und den 6.9.1839, zitiert nach der Transkription","Staub, Robert: Der Züriputsch vom 6. Herbstmonat des Jahres 1839. (Originalabschrift im LORA-Jahrbuch VI, S. 149 ff., aufbewahrt im Heimatmuseum Pfäffikon)",NULL,"Pfäffikon",NULL,"author: Kramer, Karlsubject: Kramer",NULL,NULL,"1","Gedruckte Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"200",NULL,"0","0","1","9",NULL,"1989-01-01 00:00:00","Brief","in: Mörgeli, Christoph: Der ""Züriputsch"" aus zeitgenössischer Sicht. Manuskript eines anonymen Autors in der Zentralbibliothek",NULL,NULL,NULL,"author: Kramer, Karlsubject: Kramer",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"201",NULL,"0","0","2","8",NULL,"1668-01-01 00:00:00","Neue Pestordnung der Statt Zürich, samt einem kurzen Bericht, wie man sich vor dieser Krankheit bewahren sölle",NULL,NULL,"Zürich",NULL,"author: Lavater, J.H.subject: Lavater","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"202",NULL,"0","0","2","1",NULL,"1803-01-01 00:00:00","Johann Kaspar Lavaters Lebensbeschreibung",NULL,"Steiner'sche Buchhandlung","Winterthur",NULL,"author: Gessner, Georgsubject: Lavater",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"203",NULL,"0","0","1","1",NULL,"1848-01-01 00:00:00","Die neuesten Kriegsereignisse in der Schweiz veranlasst durch die Berufung der Jesuiten…, und den Sonderbund…: geschichtlich-militärisch dargestellt",NULL,"Leuthy's Verlagsbureau","Zürich   ",NULL,"author: Leuthy, Johann Jakobsubject: Leuthy",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"204",NULL,"0","0","1","1",NULL,"1862-01-01 00:00:00","Meine Lebensgeschichte",NULL,"Otto Janke","Berlin",NULL,"author: Lewald, Fannysubject: Lewald",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"205",NULL,"0","0","2","8",NULL,"1891-01-01 00:00:00","Altes und neues Regementenkränzlein, wie sich ein Regent und Oberer im Regiment und in seiner Regierung verhalten soll",NULL,NULL,"Zürich",NULL,"author: Lindinner, H.L.subject: Lindinner",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"206",NULL,"0","0","2",NULL,NULL,"1841-01-01 00:00:00","Die Staatsverfassung nach der heiligen Schrift",NULL,"J.J. Christen","Aarau und Thun",NULL,"author: May von Rued, F.subject: May von Rued",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"207",NULL,"0","0","2",NULL,NULL,"1872-01-01 00:00:00","Die Frauenfrage in der Schweiz: zur Bundesrevision am 12. Mai 1872 ([von] Frau von May von Rued)",NULL,"E. Schüler","Biel",NULL,"author: May von Rued, Juliesubject: May von Rued",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"208",NULL,"0","0","1","9",NULL,"1950-01-01 00:00:00","Zürcher Taschenbuch (ZTB)","Der Briefwechsel des Ferdinand Meyers mit Johann Caspar Hess, mitgeteilt von Anton Largiadèr",NULL,NULL,NULL,"author: Meyer, Ferdinandsubject: Meyer",NULL,NULL,"1","Gedruckte Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"209",NULL,"0","0","2","2",NULL,"2007-01-01 00:00:00","Privatarchiv Johannes Meyer (1799-1833). 20.09.2007","PA Meyer 004. Staatsarchiv Appenzell Ausserrhoden",NULL,"Herisau",NULL,"author: Zellweger, Herisausubject: Meyer",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"210",NULL,"0","0","2","2",NULL,"1851-01-01 00:00:00","Die Volkszählung des Kantons Zürich vom 18. bis 23. März 1850, nach ihrer interessantesten Beziehung bearbeitet von Gerold Meyer von Knonau und Friedrich Vogel",NULL,NULL,"Zürich",NULL,"author: subject: Meyer von Knonau",NULL,NULL,"1","Zeitungen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"211",NULL,"0","0","2","8",NULL,"1829-01-01 00:00:00","Handbuch der Geschichte der Schweizerischen Eidgenossenschaft. II. Band",NULL,"Orell Füssli und Compagnie",NULL,NULL,"author: Meyer von Knonau, Ludwigsubject: Meyer von Knonau",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"212",NULL,"357","357","1","1",NULL,"1883-01-01 00:00:00","Lebenserinnerungen 1769.1841, hrsg. V. G. Meyer von Knonau",NULL,NULL,"Frauenfeld",NULL,"author: Meyer von Knonau, Ludwigsubject: Meyer von Knonau",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"213",NULL,"0","0","3","1",NULL,"2003-01-01 00:00:00","Meyer von Knonau Ludwig 1769-1841",NULL,"Schulthess Juristische Medien AG","Zürich",NULL,"author: Regierungsratsubject: Meyer von Knonau",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"214",NULL,"0","0","1","1",NULL,"1910-01-01 00:00:00","Zürcher Taschenbuch (ZTB)","Erlebnisse und Beobachtungen am 6.September 1839",NULL,NULL,NULL,"author: Meyer-Ott, Wilhelmsubject: Meyer-Ott",NULL,NULL,"1","Gedruckte Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"215",NULL,"367","367","1","1",NULL,"1812-01-01 00:00:00","Das Tagebuch einer Luzernerin aus dem Feldzuge nach Russland","incl. Transcription of ""Livre de Voyage""","C.J. Bucher","Luzern",NULL,"author: Morel, Katharina; Bucher-Heller, Franz (Hsg.)subject: Morel","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"216",NULL,"367","367","1","1",NULL,"1876-01-01 00:00:00","Livre de Voyage",NULL,"Willman-Ronca Stiftung",NULL,NULL,"author: Morel, Katharinasubject: Morel","Hauser, Albert: Vom Essen und Trinken im",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"217",NULL,"367","367","1","1",NULL,"1876-01-01 00:00:00","Mémoire",NULL,"Willman-Ronca Stiftung",NULL,NULL,"author: Morel, Katharina subject: Morel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"218",NULL,"0","0","2","1",NULL,"1900-01-01 00:00:00","Die wacker Frau. Katharina Morel","in: Die Schweizer Frau. Ein Familienbuch herausgegeben von Gertrud Villiger-Keller. F. Zahn. Neuenburg","Vogt & Schild","Solothurn",NULL,"author: Kaiser, Isabellasubject: Morel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"219",NULL,"0","0","3","1",NULL,"1943-01-01 00:00:00","Katharina Morel 1790-1876",NULL,"Selbst. Verlag",NULL,NULL,"author: Richli, Annasubject: Morel","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"220",NULL,"0","0","3","1",NULL,"1987-01-01 00:00:00","Katharina Morel","Die Geschichte einer Luzernerin, die auszog, das Fürchten zu lernen","Kommissionsverlag Keller und Co.","Luzern",NULL,"author: Sprenger-Viol, Ingesubject: Morel",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"221",NULL,"0","0","3","1",NULL,"1995-01-01 00:00:00","Reisebüchlein und Memoire der Luzerner Soldatenfrau und Hotellerie-Pionierin Katharina Peyer bzw. Morel (1790-1876)",NULL,NULL,NULL,NULL,"author: Stutz, Heidisubject: Morel","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"222",NULL,"367","367","1","1",NULL,"1998-01-01 00:00:00","Das Leben der Katharina Morel. ""Ich glaube, dass ich viel geleistet habe in meinem Leben","incl. Transcription of ""Mémoire""","University Zürich","Zürich",NULL,"author: Morel, Katharina; Muff, Silviasubject: Morel","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"223",NULL,"0","0","3","1",NULL,"2003-01-01 00:00:00","Mousson Johann Heinrich Emanuel 1803-1869",NULL,"Schulthess Juristische Medien AG","Zürich",NULL,"author: Regierungsratsubject: Mousson","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"224",NULL,"0","0","2","10",NULL,"1730-01-01 00:00:00","Sonntags Nachrichten von Zürich","Num. I Den 23. Hornung",NULL,NULL,NULL,"author: Lindinner, Hans Jakobsubject: Muralt","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"225",NULL,"0","0","2","8",NULL,"1814-01-01 00:00:00","Historische Darstellung des sittlich religiösen Zustandes der zürcherischen Kirche",NULL,"Orell Füssli","Zürich",NULL,"author: Orelli, Conradsubject: Orelli","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"226",NULL,"0","0","1","18",NULL,"1825-01-01 00:00:00","Ueber den Kampf des Rationalismus mit dem Supernaturalismus",NULL,"C.F. Osiander","Tübingen",NULL,"author: Orelli, Conradsubject: Orelli",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
